,dataid,protein_k,rna_k,top_ratio,training_score,tune_param,scores,acc,auc
34,0,5,5,0.99,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [2000], ""num_leaves"": [200]}","{""acc"": 0.9466986794717888, ""auc"": 0.9475387981857002, ""fpr"": [0.0, 0.07655729909652877, 1.0], ""tpr"": [0.0, 0.9704170708050437, 1.0], ""mcc"": 0.8944684767804543, ""tnr"": 0.9234427009034712, ""ppv"": 0.925531914893617, ""f_score"": 0.9474431818181818, ""ap"": 0.9127978281309841, ""brier"": 0.053301320528211286, ""sensitivity"": 0.9704170708050437}",0.9466986794717888,0.9475387981857002
35,0,5,5,0.99,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [2000], ""num_leaves"": [500]}","{""acc"": 0.9466986794717888, ""auc"": 0.9475387981857002, ""fpr"": [0.0, 0.07655729909652877, 1.0], ""tpr"": [0.0, 0.9704170708050437, 1.0], ""mcc"": 0.8944684767804543, ""tnr"": 0.9234427009034712, ""ppv"": 0.925531914893617, ""f_score"": 0.9474431818181818, ""ap"": 0.9127978281309841, ""brier"": 0.053301320528211286, ""sensitivity"": 0.9704170708050437}",0.9466986794717888,0.9475387981857002
36,1,3,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000], ""num_leaves"": [50]}","{""acc"": 0.8840707964601769, ""auc"": 0.8843864468864469, ""fpr"": [0.0, 0.13012477718360071, 1.0], ""tpr"": [0.0, 0.8980667838312829, 1.0], ""mcc"": 0.768357337897089, ""tnr"": 0.8698752228163993, ""ppv"": 0.875, ""f_score"": 0.8863833477883781, ""ap"": 0.8371358694806912, ""brier"": 0.11592920353982301, ""sensitivity"": 0.8980667838312829}",0.8840707964601769,0.8843864468864469
37,1,3,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000], ""num_leaves"": [200]}","{""acc"": 0.8831858407079646, ""auc"": 0.883462265718828, ""fpr"": [0.0, 0.13012477718360071, 1.0], ""tpr"": [0.0, 0.8963093145869947, 1.0], ""mcc"": 0.7665544451262907, ""tnr"": 0.8698752228163993, ""ppv"": 0.8747855917667239, ""f_score"": 0.8854166666666667, ""ap"": 0.8362908635475418, ""brier"": 0.1168141592920354, ""sensitivity"": 0.8963093145869947}",0.8831858407079646,0.883462265718828
38,1,3,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000], ""num_leaves"": [500]}","{""acc"": 0.8831858407079646, ""auc"": 0.883462265718828, ""fpr"": [0.0, 0.13012477718360071, 1.0], ""tpr"": [0.0, 0.8963093145869947, 1.0], ""mcc"": 0.7665544451262907, ""tnr"": 0.8698752228163993, ""ppv"": 0.8747855917667239, ""f_score"": 0.8854166666666667, ""ap"": 0.8362908635475418, ""brier"": 0.1168141592920354, ""sensitivity"": 0.8963093145869947}",0.8831858407079646,0.883462265718828
39,1,3,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000], ""num_leaves"": [50]}","{""acc"": 0.8858407079646018, ""auc"": 0.8861583621857594, ""fpr"": [0.0, 0.12834224598930483, 1.0], ""tpr"": [0.0, 0.8998242530755711, 1.0], ""mcc"": 0.7718992528979609, ""tnr"": 0.8716577540106952, ""ppv"": 0.8767123287671232, ""f_score"": 0.8881179531656548, ""ap"": 0.8393294942711275, ""brier"": 0.11415929203539824, ""sensitivity"": 0.8998242530755711}",0.8858407079646018,0.8861583621857594
40,1,3,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000], ""num_leaves"": [200]}","{""acc"": 0.8823008849557522, ""auc"": 0.8826980024091549, ""fpr"": [0.0, 0.13368983957219252, 1.0], ""tpr"": [0.0, 0.8980667838312829, 1.0], ""mcc"": 0.7648863048264988, ""tnr"": 0.8663101604278075, ""ppv"": 0.8720136518771331, ""f_score"": 0.8848484848484848, ""ap"": 0.8344539294265875, ""brier"": 0.11769911504424779, ""sensitivity"": 0.8980667838312829}",0.8823008849557522,0.8826980024091549
41,1,3,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000], ""num_leaves"": [500]}","{""acc"": 0.8823008849557522, ""auc"": 0.8826980024091549, ""fpr"": [0.0, 0.13368983957219252, 1.0], ""tpr"": [0.0, 0.8980667838312829, 1.0], ""mcc"": 0.7648863048264988, ""tnr"": 0.8663101604278075, ""ppv"": 0.8720136518771331, ""f_score"": 0.8848484848484848, ""ap"": 0.8344539294265875, ""brier"": 0.11769911504424779, ""sensitivity"": 0.8980667838312829}",0.8823008849557522,0.8826980024091549
42,1,3,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [1000], ""num_leaves"": [50]}","{""acc"": 0.8840707964601769, ""auc"": 0.8843864468864469, ""fpr"": [0.0, 0.13012477718360071, 1.0], ""tpr"": [0.0, 0.8980667838312829, 1.0], ""mcc"": 0.768357337897089, ""tnr"": 0.8698752228163993, ""ppv"": 0.875, ""f_score"": 0.8863833477883781, ""ap"": 0.8371358694806912, ""brier"": 0.11592920353982301, ""sensitivity"": 0.8980667838312829}",0.8840707964601769,0.8843864468864469
43,1,3,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [1000], ""num_leaves"": [200]}","{""acc"": 0.8831858407079646, ""auc"": 0.883462265718828, ""fpr"": [0.0, 0.13012477718360071, 1.0], ""tpr"": [0.0, 0.8963093145869947, 1.0], ""mcc"": 0.7665544451262907, ""tnr"": 0.8698752228163993, ""ppv"": 0.8747855917667239, ""f_score"": 0.8854166666666667, ""ap"": 0.8362908635475418, ""brier"": 0.1168141592920354, ""sensitivity"": 0.8963093145869947}",0.8831858407079646,0.883462265718828
44,1,3,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [1000], ""num_leaves"": [500]}","{""acc"": 0.8831858407079646, ""auc"": 0.883462265718828, ""fpr"": [0.0, 0.13012477718360071, 1.0], ""tpr"": [0.0, 0.8963093145869947, 1.0], ""mcc"": 0.7665544451262907, ""tnr"": 0.8698752228163993, ""ppv"": 0.8747855917667239, ""f_score"": 0.8854166666666667, ""ap"": 0.8362908635475418, ""brier"": 0.1168141592920354, ""sensitivity"": 0.8963093145869947}",0.8831858407079646,0.883462265718828
45,1,3,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [2000], ""num_leaves"": [50]}","{""acc"": 0.8858407079646018, ""auc"": 0.8861583621857594, ""fpr"": [0.0, 0.12834224598930483, 1.0], ""tpr"": [0.0, 0.8998242530755711, 1.0], ""mcc"": 0.7718992528979609, ""tnr"": 0.8716577540106952, ""ppv"": 0.8767123287671232, ""f_score"": 0.8881179531656548, ""ap"": 0.8393294942711275, ""brier"": 0.11415929203539824, ""sensitivity"": 0.8998242530755711}",0.8858407079646018,0.8861583621857594
46,1,3,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [2000], ""num_leaves"": [200]}","{""acc"": 0.8823008849557522, ""auc"": 0.8826980024091549, ""fpr"": [0.0, 0.13368983957219252, 1.0], ""tpr"": [0.0, 0.8980667838312829, 1.0], ""mcc"": 0.7648863048264988, ""tnr"": 0.8663101604278075, ""ppv"": 0.8720136518771331, ""f_score"": 0.8848484848484848, ""ap"": 0.8344539294265875, ""brier"": 0.11769911504424779, ""sensitivity"": 0.8980667838312829}",0.8823008849557522,0.8826980024091549
47,1,3,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [2000], ""num_leaves"": [500]}","{""acc"": 0.8823008849557522, ""auc"": 0.8826980024091549, ""fpr"": [0.0, 0.13368983957219252, 1.0], ""tpr"": [0.0, 0.8980667838312829, 1.0], ""mcc"": 0.7648863048264988, ""tnr"": 0.8663101604278075, ""ppv"": 0.8720136518771331, ""f_score"": 0.8848484848484848, ""ap"": 0.8344539294265875, ""brier"": 0.11769911504424779, ""sensitivity"": 0.8980667838312829}",0.8823008849557522,0.8826980024091549
48,1,3,4,0.96,0.9938053097345133,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000], ""num_leaves"": [50]}","{""acc"": 0.8663716814159292, ""auc"": 0.8665360501567398, ""fpr"": [0.0, 0.1443850267379679, 1.0], ""tpr"": [0.0, 0.8769771528998243, 1.0], ""mcc"": 0.7328320739423116, ""tnr"": 0.8556149732620321, ""ppv"": 0.8603448275862069, ""f_score"": 0.8685813751087903, ""ap"": 0.8164496600635092, ""brier"": 0.1336283185840708, ""sensitivity"": 0.8769771528998243}",0.8663716814159292,0.8665360501567398
49,1,3,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000], ""num_leaves"": [200]}","{""acc"": 0.8787610619469026, ""auc"": 0.878997667243585, ""fpr"": [0.0, 0.13368983957219252, 1.0], ""tpr"": [0.0, 0.8910369068541301, 1.0], ""mcc"": 0.7576711315519744, ""tnr"": 0.8663101604278075, ""ppv"": 0.8711340206185567, ""f_score"": 0.8809730668983492, ""ap"": 0.8310798198245289, ""brier"": 0.12123893805309735, ""sensitivity"": 0.8910369068541301}",0.8787610619469026,0.878997667243585
50,1,3,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000], ""num_leaves"": [500]}","{""acc"": 0.8787610619469026, ""auc"": 0.878997667243585, ""fpr"": [0.0, 0.13368983957219252, 1.0], ""tpr"": [0.0, 0.8910369068541301, 1.0], ""mcc"": 0.7576711315519744, ""tnr"": 0.8663101604278075, ""ppv"": 0.8711340206185567, ""f_score"": 0.8809730668983492, ""ap"": 0.8310798198245289, ""brier"": 0.12123893805309735, ""sensitivity"": 0.8910369068541301}",0.8787610619469026,0.878997667243585
51,1,3,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000], ""num_leaves"": [50]}","{""acc"": 0.8707964601769912, ""auc"": 0.8712214619393175, ""fpr"": [0.0, 0.14616755793226383, 1.0], ""tpr"": [0.0, 0.8875219683655536, 1.0], ""mcc"": 0.7418984675226208, ""tnr"": 0.8538324420677362, ""ppv"": 0.8603066439522998, ""f_score"": 0.8737024221453288, ""ap"": 0.8201782141801016, ""brier"": 0.12920353982300886, ""sensitivity"": 0.8875219683655536}",0.8707964601769912,0.8712214619393175
52,1,3,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000], ""num_leaves"": [200]}","{""acc"": 0.8840707964601769, ""auc"": 0.8842476489028214, ""fpr"": [0.0, 0.1265597147950089, 1.0], ""tpr"": [0.0, 0.8945518453427065, 1.0], ""mcc"": 0.7682436729825003, ""tnr"": 0.8734402852049911, ""ppv"": 0.8775862068965518, ""f_score"": 0.885987815491732, ""ap"": 0.8381437059593599, ""brier"": 0.11592920353982301, ""sensitivity"": 0.8945518453427065}",0.8840707964601769,0.8842476489028214
53,1,3,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000], ""num_leaves"": [500]}","{""acc"": 0.8840707964601769, ""auc"": 0.8842476489028214, ""fpr"": [0.0, 0.1265597147950089, 1.0], ""tpr"": [0.0, 0.8945518453427065, 1.0], ""mcc"": 0.7682436729825003, ""tnr"": 0.8734402852049911, ""ppv"": 0.8775862068965518, ""f_score"": 0.885987815491732, ""ap"": 0.8381437059593599, ""brier"": 0.11592920353982301, ""sensitivity"": 0.8945518453427065}",0.8840707964601769,0.8842476489028214
54,1,3,4,0.96,0.9938053097345133,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [1000], ""num_leaves"": [50]}","{""acc"": 0.8663716814159292, ""auc"": 0.8665360501567398, ""fpr"": [0.0, 0.1443850267379679, 1.0], ""tpr"": [0.0, 0.8769771528998243, 1.0], ""mcc"": 0.7328320739423116, ""tnr"": 0.8556149732620321, ""ppv"": 0.8603448275862069, ""f_score"": 0.8685813751087903, ""ap"": 0.8164496600635092, ""brier"": 0.1336283185840708, ""sensitivity"": 0.8769771528998243}",0.8663716814159292,0.8665360501567398
55,1,3,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [1000], ""num_leaves"": [200]}","{""acc"": 0.8787610619469026, ""auc"": 0.878997667243585, ""fpr"": [0.0, 0.13368983957219252, 1.0], ""tpr"": [0.0, 0.8910369068541301, 1.0], ""mcc"": 0.7576711315519744, ""tnr"": 0.8663101604278075, ""ppv"": 0.8711340206185567, ""f_score"": 0.8809730668983492, ""ap"": 0.8310798198245289, ""brier"": 0.12123893805309735, ""sensitivity"": 0.8910369068541301}",0.8787610619469026,0.878997667243585
56,1,3,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [1000], ""num_leaves"": [500]}","{""acc"": 0.8787610619469026, ""auc"": 0.878997667243585, ""fpr"": [0.0, 0.13368983957219252, 1.0], ""tpr"": [0.0, 0.8910369068541301, 1.0], ""mcc"": 0.7576711315519744, ""tnr"": 0.8663101604278075, ""ppv"": 0.8711340206185567, ""f_score"": 0.8809730668983492, ""ap"": 0.8310798198245289, ""brier"": 0.12123893805309735, ""sensitivity"": 0.8910369068541301}",0.8787610619469026,0.878997667243585
57,1,3,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [2000], ""num_leaves"": [50]}","{""acc"": 0.8707964601769912, ""auc"": 0.8712214619393175, ""fpr"": [0.0, 0.14616755793226383, 1.0], ""tpr"": [0.0, 0.8875219683655536, 1.0], ""mcc"": 0.7418984675226208, ""tnr"": 0.8538324420677362, ""ppv"": 0.8603066439522998, ""f_score"": 0.8737024221453288, ""ap"": 0.8201782141801016, ""brier"": 0.12920353982300886, ""sensitivity"": 0.8875219683655536}",0.8707964601769912,0.8712214619393175
58,1,3,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [2000], ""num_leaves"": [200]}","{""acc"": 0.8840707964601769, ""auc"": 0.8842476489028214, ""fpr"": [0.0, 0.1265597147950089, 1.0], ""tpr"": [0.0, 0.8945518453427065, 1.0], ""mcc"": 0.7682436729825003, ""tnr"": 0.8734402852049911, ""ppv"": 0.8775862068965518, ""f_score"": 0.885987815491732, ""ap"": 0.8381437059593599, ""brier"": 0.11592920353982301, ""sensitivity"": 0.8945518453427065}",0.8840707964601769,0.8842476489028214
59,1,3,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [2000], ""num_leaves"": [500]}","{""acc"": 0.8840707964601769, ""auc"": 0.8842476489028214, ""fpr"": [0.0, 0.1265597147950089, 1.0], ""tpr"": [0.0, 0.8945518453427065, 1.0], ""mcc"": 0.7682436729825003, ""tnr"": 0.8734402852049911, ""ppv"": 0.8775862068965518, ""f_score"": 0.885987815491732, ""ap"": 0.8381437059593599, ""brier"": 0.11592920353982301, ""sensitivity"": 0.8945518453427065}",0.8840707964601769,0.8842476489028214
60,1,3,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000], ""num_leaves"": [50]}","{""acc"": 0.879646017699115, ""auc"": 0.8799188462877194, ""fpr"": [0.0, 0.13368983957219252, 1.0], ""tpr"": [0.0, 0.8927943760984183, 1.0], ""mcc"": 0.7594710260817297, ""tnr"": 0.8663101604278075, ""ppv"": 0.8713550600343053, ""f_score"": 0.8819444444444445, ""ap"": 0.8319231980684831, ""brier"": 0.12035398230088495, ""sensitivity"": 0.8927943760984183}",0.879646017699115,0.8799188462877194
61,1,3,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000], ""num_leaves"": [200]}","{""acc"": 0.8849557522123894, ""auc"": 0.8850542652179229, ""fpr"": [0.0, 0.12299465240641712, 1.0], ""tpr"": [0.0, 0.8927943760984183, 1.0], ""mcc"": 0.7699541115822208, ""tnr"": 0.8770053475935828, ""ppv"": 0.8804159445407279, ""f_score"": 0.8865619546247819, ""ap"": 0.8400127047982946, ""brier"": 0.11504424778761062, ""sensitivity"": 0.8927943760984183}",0.8849557522123894,0.8850542652179229
62,1,3,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000], ""num_leaves"": [500]}","{""acc"": 0.8849557522123894, ""auc"": 0.8850542652179229, ""fpr"": [0.0, 0.12299465240641712, 1.0], ""tpr"": [0.0, 0.8927943760984183, 1.0], ""mcc"": 0.7699541115822208, ""tnr"": 0.8770053475935828, ""ppv"": 0.8804159445407279, ""f_score"": 0.8865619546247819, ""ap"": 0.8400127047982946, ""brier"": 0.11504424778761062, ""sensitivity"": 0.8927943760984183}",0.8849557522123894,0.8850542652179229
63,1,3,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000], ""num_leaves"": [50]}","{""acc"": 0.8831858407079646, ""auc"": 0.8833930570055397, ""fpr"": [0.0, 0.12834224598930483, 1.0], ""tpr"": [0.0, 0.8945518453427065, 1.0], ""mcc"": 0.7664978024796816, ""tnr"": 0.8716577540106952, ""ppv"": 0.8760757314974182, ""f_score"": 0.8852173913043477, ""ap"": 0.8367925074037202, ""brier"": 0.1168141592920354, ""sensitivity"": 0.8945518453427065}",0.8831858407079646,0.8833930570055397
64,1,3,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000], ""num_leaves"": [200]}","{""acc"": 0.8867256637168142, ""auc"": 0.8868249754764465, ""fpr"": [0.0, 0.12121212121212122, 1.0], ""tpr"": [0.0, 0.8945518453427065, 1.0], ""mcc"": 0.7734948219888425, ""tnr"": 0.8787878787878788, ""ppv"": 0.8821490467937608, ""f_score"": 0.8883071553228621, ""ap"": 0.8422254028094116, ""brier"": 0.11327433628318584, ""sensitivity"": 0.8945518453427065}",0.8867256637168142,0.8868249754764465
65,1,3,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000], ""num_leaves"": [500]}","{""acc"": 0.8867256637168142, ""auc"": 0.8868249754764465, ""fpr"": [0.0, 0.12121212121212122, 1.0], ""tpr"": [0.0, 0.8945518453427065, 1.0], ""mcc"": 0.7734948219888425, ""tnr"": 0.8787878787878788, ""ppv"": 0.8821490467937608, ""f_score"": 0.8883071553228621, ""ap"": 0.8422254028094116, ""brier"": 0.11327433628318584, ""sensitivity"": 0.8945518453427065}",0.8867256637168142,0.8868249754764465
66,1,3,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [1000], ""num_leaves"": [50]}","{""acc"": 0.879646017699115, ""auc"": 0.8799188462877194, ""fpr"": [0.0, 0.13368983957219252, 1.0], ""tpr"": [0.0, 0.8927943760984183, 1.0], ""mcc"": 0.7594710260817297, ""tnr"": 0.8663101604278075, ""ppv"": 0.8713550600343053, ""f_score"": 0.8819444444444445, ""ap"": 0.8319231980684831, ""brier"": 0.12035398230088495, ""sensitivity"": 0.8927943760984183}",0.879646017699115,0.8799188462877194
67,1,3,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [1000], ""num_leaves"": [200]}","{""acc"": 0.8849557522123894, ""auc"": 0.8850542652179229, ""fpr"": [0.0, 0.12299465240641712, 1.0], ""tpr"": [0.0, 0.8927943760984183, 1.0], ""mcc"": 0.7699541115822208, ""tnr"": 0.8770053475935828, ""ppv"": 0.8804159445407279, ""f_score"": 0.8865619546247819, ""ap"": 0.8400127047982946, ""brier"": 0.11504424778761062, ""sensitivity"": 0.8927943760984183}",0.8849557522123894,0.8850542652179229
68,1,3,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [1000], ""num_leaves"": [500]}","{""acc"": 0.8849557522123894, ""auc"": 0.8850542652179229, ""fpr"": [0.0, 0.12299465240641712, 1.0], ""tpr"": [0.0, 0.8927943760984183, 1.0], ""mcc"": 0.7699541115822208, ""tnr"": 0.8770053475935828, ""ppv"": 0.8804159445407279, ""f_score"": 0.8865619546247819, ""ap"": 0.8400127047982946, ""brier"": 0.11504424778761062, ""sensitivity"": 0.8927943760984183}",0.8849557522123894,0.8850542652179229
69,1,3,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [2000], ""num_leaves"": [50]}","{""acc"": 0.8831858407079646, ""auc"": 0.8833930570055397, ""fpr"": [0.0, 0.12834224598930483, 1.0], ""tpr"": [0.0, 0.8945518453427065, 1.0], ""mcc"": 0.7664978024796816, ""tnr"": 0.8716577540106952, ""ppv"": 0.8760757314974182, ""f_score"": 0.8852173913043477, ""ap"": 0.8367925074037202, ""brier"": 0.1168141592920354, ""sensitivity"": 0.8945518453427065}",0.8831858407079646,0.8833930570055397
70,1,3,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [2000], ""num_leaves"": [200]}","{""acc"": 0.8867256637168142, ""auc"": 0.8868249754764465, ""fpr"": [0.0, 0.12121212121212122, 1.0], ""tpr"": [0.0, 0.8945518453427065, 1.0], ""mcc"": 0.7734948219888425, ""tnr"": 0.8787878787878788, ""ppv"": 0.8821490467937608, ""f_score"": 0.8883071553228621, ""ap"": 0.8422254028094116, ""brier"": 0.11327433628318584, ""sensitivity"": 0.8945518453427065}",0.8867256637168142,0.8868249754764465
71,1,3,4,0.96,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [2000], ""num_leaves"": [500]}","{""acc"": 0.8867256637168142, ""auc"": 0.8868249754764465, ""fpr"": [0.0, 0.12121212121212122, 1.0], ""tpr"": [0.0, 0.8945518453427065, 1.0], ""mcc"": 0.7734948219888425, ""tnr"": 0.8787878787878788, ""ppv"": 0.8821490467937608, ""f_score"": 0.8883071553228621, ""ap"": 0.8422254028094116, ""brier"": 0.11327433628318584, ""sensitivity"": 0.8945518453427065}",0.8867256637168142,0.8868249754764465
72,1,3,3,0.99,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000], ""num_leaves"": [50]}","{""acc"": 0.8964601769911504, ""auc"": 0.8969132179922109, ""fpr"": [0.0, 0.12007168458781362, 1.0], ""tpr"": [0.0, 0.9125874125874126, 1.0], ""mcc"": 0.7931708112503392, ""tnr"": 0.8799283154121864, ""ppv"": 0.8862478777589134, ""f_score"": 0.8992248062015504, ""ap"": 0.8530264452857118, ""brier"": 0.10353982300884956, ""sensitivity"": 0.9125874125874126}",0.8964601769911504,0.8969132179922109
73,1,3,3,0.99,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000], ""num_leaves"": [200]}","{""acc"": 0.8920353982300885, ""auc"": 0.8922706859350695, ""fpr"": [0.0, 0.12007168458781362, 1.0], ""tpr"": [0.0, 0.9038461538461539, 1.0], ""mcc"": 0.7841578268108584, ""tnr"": 0.8799283154121864, ""ppv"": 0.8852739726027398, ""f_score"": 0.8944636678200693, ""ap"": 0.8488240416087731, ""brier"": 0.1079646017699115, ""sensitivity"": 0.9038461538461539}",0.8920353982300885,0.8922706859350695
74,1,3,3,0.99,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000], ""num_leaves"": [500]}","{""acc"": 0.8920353982300885, ""auc"": 0.8922706859350695, ""fpr"": [0.0, 0.12007168458781362, 1.0], ""tpr"": [0.0, 0.9038461538461539, 1.0], ""mcc"": 0.7841578268108584, ""tnr"": 0.8799283154121864, ""ppv"": 0.8852739726027398, ""f_score"": 0.8944636678200693, ""ap"": 0.8488240416087731, ""brier"": 0.1079646017699115, ""sensitivity"": 0.9038461538461539}",0.8920353982300885,0.8922706859350695
75,1,3,3,0.99,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000], ""num_leaves"": [50]}","{""acc"": 0.8902654867256637, ""auc"": 0.8906606923212089, ""fpr"": [0.0, 0.12544802867383512, 1.0], ""tpr"": [0.0, 0.9055944055944056, 1.0], ""mcc"": 0.7807336597325273, ""tnr"": 0.8745519713261649, ""ppv"": 0.8809523809523809, ""f_score"": 0.8931034482758621, ""ap"": 0.8455731584050168, ""brier"": 0.10973451327433628, ""sensitivity"": 0.9055944055944056}",0.8902654867256637,0.8906606923212089
76,1,3,3,0.99,1.0,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000], ""num_leaves"": [200]}","{""acc"": 0.8920353982300885, ""auc"": 0.892347169243124, ""fpr"": [0.0, 0.12186379928315412, 1.0], ""tpr"": [0.0, 0.9055944055944056, 1.0], ""mcc"": 0.784212324355358, ""tnr"": 0.8781362007168458, ""ppv"": 0.8839590443686007, ""f_score"": 0.8946459412780656, ""ap"": 0.8482959759742508, ""brier"": 0.1079646017699115, ""sensitivity"": 0.9055944055944056}",0.8920353982300885,0.892347169243124
